pathway,pval,padj,log2err,ES,NES,size,leadingEdge
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL,0.25333333333333335,0.48795401736578203,0.10797236031734525,0.4324599592875324,1.1695670795626174,22,
REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION,0.26533996683250416,0.5038411389505586,0.10473282158065095,0.43467517959583235,1.1680785506941482,21,
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST,0.27879799666110183,0.5210790515447088,0.10208010766274725,0.4456660697339404,1.1667223111071083,18,
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ,0.25339366515837103,0.48795401736578203,0.10171390228231093,0.36533123195505507,1.1664290508415076,45,
PID_P38_ALPHA_BETA_PATHWAY,0.2492063492063492,0.4822179114128678,0.10592029273625286,0.4007326165455972,1.165949707751412,30,
WP_REGULATION_OF_ACTIN_CYTOSKELETON,0.1743119266055046,0.3767630482968382,0.11673920479122178,0.3061980830513322,1.1652266037425645,140,
SIG_IL4RECEPTOR_IN_B_LYPHOCYTES,0.26247987117552335,0.5005827788839785,0.1035763266125924,0.40965479745291905,1.1646878108870533,27,
PID_WNT_NONCANONICAL_PATHWAY,0.2542901716068643,0.48920818934975335,0.1035763266125924,0.392979965255543,1.1629611868761662,32,
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE,0.26126126126126126,0.49924924924924924,0.09957912004959042,0.3576382693210423,1.1614012153546975,49,
REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS,0.27104377104377103,0.5120571242730333,0.10434395258194858,0.44257055978557847,1.1604618798293953,19,
WP_FAMILIAL_PARTIAL_LIPODYSTROPHY_FPLD,0.26677316293929715,0.5046913026770847,0.10208010766274725,0.40503035431383094,1.158491947982505,29,
WP_METAPATHWAY_BIOTRANSFORMATION_PHASE_I_AND_II,0.17592592592592593,0.3794294294294295,0.11673920479122178,0.3047010909850523,1.1579564471024426,143,
WP_REGULATION_OF_WNT_BCATENIN_SIGNALING_BY_SMALL_MOLECULE_COMPOUNDS,0.2917369308600337,0.5359255774086255,0.09992769737310925,0.44956548036192256,1.1579504343687523,17,
REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING,0.26166666666666666,0.49954545454545457,0.10592029273625286,0.4280925771024262,1.1577557053119614,22,
REACTOME_SLC_TRANSPORTER_DISORDERS,0.21780821917808219,0.4438482096632012,0.10512513159700079,0.32398088397293345,1.157486382499578,89,
REACTOME_DNA_REPLICATION_PRE_INITIATION,0.2052980132450331,0.4275256121334457,0.10672988436460558,0.3137835836368881,1.15663544477603,105,
REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS,0.20723226703755215,0.43020642324653124,0.10925003948071095,0.3282308991464373,1.1560689534335402,79,
WP_MFAP5_EFFECT_ON_PERMEABILITY_AND_MOTILITY_OF_ENDOTHELIAL_CELLS_VIA_CYTOSKELETON_REARRANGEMENT,0.2917369308600337,0.5359255774086255,0.09992769737310925,0.44882390096829666,1.1560403406927948,17,
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS,0.2727272727272727,0.5137780066958537,0.10395847155995677,0.44031561699035004,1.1545492064777692,19,
WP_PHOSPHOINOSITIDES_METABOLISM,0.27259036144578314,0.5137780066958537,0.09721508088464663,0.35810633720781987,1.1537844869852059,47,
WP_EXERCISEINDUCED_CIRCADIAN_REGULATION,0.27575757575757576,0.5175318566663816,0.09688777032754396,0.3602581909717516,1.1519023591135926,46,
REACTOME_RND2_GTPASE_CYCLE,0.27666151468315303,0.518740340030912,0.09787732774245612,0.370880233122722,1.151892659447978,40,
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,0.21014492753623187,0.43354615350029224,0.11101149245045029,0.3369904427882125,1.1500938353602974,65,
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM,0.2552870090634441,0.48950460180993294,0.10135074379709887,0.38163032334884905,1.1499904045445668,34,
BIOCARTA_PAR1_PATHWAY,0.27946127946127947,0.5210790515447088,0.10244940562982624,0.43817220546628016,1.1489289786712127,19,
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,0.23174157303370788,0.45984959806379117,0.10282184284081514,0.3281324596894114,1.1479178808378225,73,
REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION,0.2119205298013245,0.4347173346464732,0.10473282158065095,0.3106333081955309,1.1478146557100912,109,
REACTOME_HCMV_LATE_EVENTS,0.22622478386167147,0.4535863756824468,0.10592029273625286,0.33387616492581595,1.1476925933095652,68,
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,0.15675057208237986,0.3482376295148639,0.1147507192270233,0.27342113958372527,1.1466085823741126,361,
WP_LNCRNA_IN_CANONICAL_WNT_SIGNALING_AND_COLORECTAL_CANCER,0.23024523160762944,0.4588803567005202,0.10135074379709887,0.3178839630748118,1.1461047950939456,94,
REACTOME_RHOBTB_GTPASE_CYCLE,0.2654320987654321,0.5038411389505586,0.10027910675413045,0.3809137895228573,1.1459609317172414,35,
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS,0.2861491628614916,0.5280921183243994,0.09497515259055948,0.36440362213935557,1.1438001535301972,42,
KEGG_WNT_SIGNALING_PATHWAY,0.19235836627140976,0.40608988435075394,0.11056471633661853,0.2984834954957465,1.1427703002038319,147,
REACTOME_STIMULI_SENSING_CHANNELS,0.22841965471447542,0.45615336451989835,0.10027910675413045,0.31024947062184194,1.141789038926351,103,
WP_G13_SIGNALING_PATHWAY,0.2638888888888889,0.502345737913486,0.10063338942303625,0.37577163230894306,1.1413039375580933,37,
WP_3Q29_COPY_NUMBER_VARIATION_SYNDROME,0.2217391304347826,0.44728975249483444,0.10755437526516934,0.3342221900435537,1.140646236817118,65,
REACTOME_CA2_PATHWAY,0.2404692082111437,0.4714115002126668,0.10319746694530717,0.3377339915226494,1.1398578810854296,61,
PID_SMAD2_3PATHWAY,0.30272108843537415,0.5525421513527643,0.09821233512174378,0.45115064975017505,1.138477338625571,16,
PID_RB_1PATHWAY,0.2404692082111437,0.4714115002126668,0.10319746694530717,0.33723390678286946,1.138170086708326,61,
REACTOME_RHO_GTPASE_EFFECTORS,0.18668252080856124,0.3976777215757606,0.10592029273625286,0.27743896395710654,1.1377765993754265,276,
REACTOME_SIGNALING_BY_NOTCH3,0.2816265060240964,0.5236205773700581,0.09528798461948437,0.35310190203210834,1.1376606738271378,47,
WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS,0.2002652519893899,0.41923313506698096,0.10839425585339667,0.29661464746208543,1.1367932512732908,152,
REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION,0.2962962962962963,0.542801754922967,0.09889030075206362,0.433405342386653,1.1364298126784418,19,
REACTOME_SIGNALING_BY_NOTCH2,0.27342549923195086,0.514607425441266,0.09821233512174378,0.38031649050557315,1.1363551302408657,33,
BIOCARTA_CALCINEURIN_PATHWAY,0.3069139966273187,0.5589982089753988,0.09688777032754396,0.4408380007666378,1.1354709753583128,17,
REACTOME_HS_GAG_DEGRADATION,0.2866666666666667,0.5282131748809935,0.10027910675413045,0.4195313579181161,1.1346023013866937,22,
REACTOME_SIGNAL_AMPLIFICATION,0.28100470957613816,0.5229518615712646,0.09787732774245612,0.38687148439224506,1.1337710401966652,31,
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION,0.2722772277227723,0.5137780066958537,0.10282184284081514,0.4118083492225565,1.133374280858379,24,
PID_INSULIN_GLUCOSE_PATHWAY,0.2755775577557756,0.5175318566663816,0.10208010766274725,0.41106692225075003,1.1313337339326877,24,
WP_CANONICAL_AND_NONCANONICAL_NOTCH_SIGNALING,0.32045088566827695,0.5769851235633687,0.0916795246008379,0.39786602135159554,1.1311711917339087,27,
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS,0.2835820895522388,0.525786495034123,0.0943563635421779,0.34446321118873935,1.1303816387177577,51,
SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES,0.28507462686567164,0.5275731730955612,0.09405034657278127,0.34433911729701916,1.1299744153855666,51,
REACTOME_PERK_REGULATES_GENE_EXPRESSION,0.2823712948517941,0.5245165113867125,0.09721508088464663,0.3812651637551914,1.1282931104819705,32,
REACTOME_DNA_REPLICATION,0.20969855832241152,0.4335218900033274,0.10473282158065095,0.29391235632191637,1.1274887991775324,148,
REACTOME_MEIOTIC_SYNAPSIS,0.29518072289156627,0.5412550939050319,0.09255288646847727,0.3497395958428679,1.1268276437504077,47,
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS,0.3088480801335559,0.5611583969639745,0.09592067779217453,0.4296947710049415,1.12491057844457,18,
KEGG_RNA_DEGRADATION,0.27811550151975684,0.5209769253820797,0.09656295543094219,0.3428731048002796,1.124445702613029,53,
WP_CAMKK2_PATHWAY,0.28700906344410876,0.5282131748809935,0.0943563635421779,0.37302462386677493,1.124058314709732,34,
PID_WNT_SIGNALING_PATHWAY,0.33172302737520126,0.5893031519265597,0.08971046527429813,0.39490281378224523,1.1227465089067847,27,
KEGG_PROPANOATE_METABOLISM,0.2967032967032967,0.5430486944248413,0.09466462231533423,0.38235753791074534,1.1205424048379184,31,
REACTOME_PI_3K_CASCADE_FGFR4,0.32482993197278914,0.5826950619590261,0.09405034657278127,0.44400391109700743,1.1204425646399494,16,
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,0.2854938271604938,0.5277777777777778,0.09592067779217453,0.36865389062482057,1.1196857367357076,37,
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,0.2603719599427754,0.49802690324624826,0.09688777032754396,0.32461337524607875,1.117219540465435,67,
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,0.24242424242424243,0.4730975969645868,0.09624060232812902,0.2989708625986855,1.1163973035116517,119,
REACTOME_MITOTIC_PROPHASE,0.2751677852348993,0.5173984274680717,0.08998607949971373,0.3055052818493258,1.1161749612441407,100,
SA_G1_AND_S_PHASES,0.3247422680412371,0.5826950619590261,0.09466462231533423,0.4486098310750634,1.1156011252375595,15,
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,0.23654568210262827,0.4661296634870938,0.09466462231533423,0.28167510213809266,1.115561390291961,188,
PID_NECTIN_PATHWAY,0.31587301587301586,0.5713206406769417,0.0916795246008379,0.3830958398045992,1.1146347065815392,30,
WP_NAD_BIOSYNTHETIC_PATHWAYS,0.33167495854063017,0.5893031519265597,0.09139243259437684,0.4137118815414185,1.1117450401589082,21,
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS,0.28678678678678676,0.5282131748809935,0.09405034657278127,0.3370776296050077,1.1100216403343723,55,
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES,0.3165905631659056,0.5718769988865461,0.08916471178206781,0.35349682834698404,1.10956560794309,42,
REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE,0.30246913580246915,0.5525421513527643,0.09255288646847727,0.3651245442852319,1.1089663089555204,37,
REACTOME_CHROMOSOME_MAINTENANCE,0.2662251655629139,0.5046913026770847,0.0911073131586733,0.2999307436631482,1.1082678328168447,109,
WP_GPCRS_CLASS_B_SECRETINLIKE,0.3250825082508251,0.5826950619590261,0.09225972605273541,0.40265546648330436,1.1081838205096146,24,
WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS,0.2427055702917772,0.4730975969645868,0.09656295543094219,0.2886439755426394,1.1062451777925364,152,
KEGG_TYROSINE_METABOLISM,0.30709876543209874,0.5589982089753988,0.0916795246008379,0.3639569920856873,1.1054201873005751,37,
REACTOME_ONCOGENE_INDUCED_SENESCENCE,0.31797235023041476,0.5730396013637555,0.08943668337186206,0.3695607709812319,1.1042179040988458,33,
KEGG_PPAR_SIGNALING_PATHWAY,0.2794759825327511,0.5210790515447088,0.09374654224917187,0.32708509356114945,1.1040005124983985,60,
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,0.33676975945017185,0.5966746626137591,0.09255288646847727,0.4438776667895957,1.1038331981080414,15,
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION,0.34345047923322686,0.6020946450529767,0.08730982576379309,0.38581517909733437,1.1035315591368433,29,
REACTOME_DEFECTIVE_INTRINSIC_PATHWAY_FOR_APOPTOSIS,0.33878887070376434,0.597946113074205,0.08943668337186206,0.4033021429590721,1.102620844940211,23,
WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_MAPK_SIGNALING,0.30864197530864196,0.5611583969639745,0.09139243259437684,0.365081945552414,1.102087770150782,36,
REACTOME_PI_METABOLISM,0.28291316526610644,0.5250341997264022,0.09082414190071554,0.3132572677979604,1.1018661285008722,81,
REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS,0.29517241379310344,0.5412550939050319,0.08756971155485113,0.3092509678984783,1.1010469499012046,87,
PID_S1P_META_PATHWAY,0.3416252072968491,0.6006986161171183,0.08971046527429813,0.4096042251933148,1.100706762614964,21,
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA,0.34206219312602293,0.600716615569028,0.08889452886204495,0.40251293618788964,1.100463167744427,23,
WP_ETHANOL_EFFECTS_ON_HISTONE_MODIFICATIONS,0.3333333333333333,0.5911111111111111,0.0886261133285098,0.37813329433986864,1.1001959556653225,30,
WP_NOTCH_SIGNALING,0.31722054380664655,0.5722016138284447,0.0886261133285098,0.34691394465578296,1.0989381210373954,44,
PID_TCR_CALCIUM_PATHWAY,0.3383333333333333,0.5978520814880425,0.09054289484694737,0.40594247137012457,1.0978518138256588,22,
WP_PPAR_SIGNALING_PATHWAY,0.29705882352941176,0.5432010567746806,0.09082414190071554,0.3293179367207969,1.0967511334084474,58,
WP_SLEEP_REGULATION,0.3293051359516616,0.5865747734138972,0.08653997374441245,0.36322718206686505,1.0945350735791235,34,
BIOCARTA_ETS_PATHWAY,0.357504215851602,0.6212725702299181,0.08809450103985174,0.4244435014535419,1.0932434947573233,17,
REACTOME_SIGNALING_BY_NOTCH,0.2784653465346535,0.5210790515447088,0.0847985102819124,0.2743429453734849,1.0903768698390341,193,
REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE,0.34175084175084175,0.6006986161171183,0.09054289484694737,0.41555728742522946,1.089630523946117,19,
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS,0.3101449275362319,0.5627679231337769,0.08756971155485113,0.3188864224396588,1.0883077442598015,65,
KEGG_NON_SMALL_CELL_LUNG_CANCER,0.31458966565349544,0.5695157740278797,0.08943668337186206,0.3316044229334943,1.0874902788080594,53,
WP_ERK_PATHWAY_IN_HUNTINGTONS_DISEASE,0.37285223367697595,0.6341348731334757,0.08679497567717195,0.4372595394158736,1.087375265549148,15,
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION,0.35655058043117743,0.620696691064746,0.08730982576379309,0.40443806305721053,1.086824021055617,21,
WP_RAS_AND_BRADYKININ_PATHWAYS_IN_COVID19,0.36553945249597425,0.6282434548536967,0.08431443206426534,0.38217368654036826,1.086556381428665,27,
WP_WNT_SIGNALING_PATHWAY_AND_PLURIPOTENCY,0.31029810298102983,0.5627679231337769,0.08383610571599288,0.2987968131296642,1.0839225529611933,97,
WP_THYROID_HORMONES_PRODUCTION_AND_PERIPHERAL_DOWNSTREAM_SIGNALING_EFFECTS,0.32734806629834257,0.5857034908208013,0.08197787965012722,0.3036339319102883,1.083652047068801,90,
WP_TRANSSULFURATION_AND_ONECARBON_METABOLISM,0.3390894819466248,0.597946113074205,0.08705158679467351,0.3695942645530188,1.0831381755398182,31,
WP_PROGERIAASSOCIATED_LIPODYSTROPHY,0.3615257048092869,0.6260796710889994,0.08653997374441245,0.4028744832563522,1.0826222996014971,21,
KEGG_RETINOL_METABOLISM,0.3287037037037037,0.5860267103564691,0.08783126344801238,0.3560096468667056,1.0812822918031841,37,
WP_SPHINGOLIPID_PATHWAY,0.36421725239616615,0.6274727275737059,0.08407455779107234,0.3778782066222549,1.0808297576402233,29,
BIOCARTA_ATRBRCA_PATHWAY,0.36666666666666664,0.6289767841788477,0.08603472424556043,0.39897142815043074,1.0789989640187214,22,
REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS,0.32217573221757323,0.5795677058377444,0.0833634065110386,0.3068439004687935,1.078801649896266,76,
BIOCARTA_RAS_PATHWAY,0.36666666666666664,0.6289767841788477,0.08603472424556043,0.39850651835282636,1.0777416379181963,22,
REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE,0.3639398998330551,0.6274727275737059,0.08653997374441245,0.4049018846980149,1.0761959169451731,20,
REACTOME_SIGNALING_BY_WNT,0.27909738717339666,0.5210790515447088,0.0824344091527096,0.2619878026623344,1.0760950388181596,284,
REACTOME_HEDGEHOG_ON_STATE,0.33013698630136984,0.5875319247736243,0.08108020575508663,0.3019701135789482,1.0751440599885478,84,
BIOCARTA_RHO_PATHWAY,0.3639398998330551,0.6274727275737059,0.08653997374441245,0.40444032174424543,1.0749691205655258,20,
REACTOME_IRON_UPTAKE_AND_TRANSPORT,0.33783783783783783,0.5975057504312823,0.0847985102819124,0.3263535773537668,1.0747065407090928,55,
WP_P38_MAPK_SIGNALING_PATHWAY,0.3580060422960725,0.6216031804879588,0.08197787965012722,0.3566133539743734,1.0746052137689002,34,
REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS,0.3753993610223642,0.6373801916932906,0.0824344091527096,0.3751564733032433,1.073044893861378,29,
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,0.3712871287128713,0.633092155369383,0.0847985102819124,0.3897356600932218,1.0726260754958639,24,
WP_STATIN_INHIBITION_OF_CHOLESTEROL_PRODUCTION,0.3758169934640523,0.6375466853408029,0.08359906036841593,0.3863575898062722,1.0725513206188761,25,
WP_MIRNA_REGULATION_OF_PROSTATE_CANCER_SIGNALING_PATHWAYS,0.35030864197530864,0.6112132352941176,0.08431443206426534,0.356380565551385,1.0721538998542242,35,
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE,0.3656093489148581,0.6282434548536967,0.08628656262672446,0.40305056323628213,1.0712752567226214,20,
WP_WNT_SIGNALING,0.31675392670157065,0.5718769988865461,0.08085891502800323,0.2873326388400631,1.071154306383763,113,
REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN,0.3425925925925926,0.6011189289553406,0.08553569479878835,0.3526347231881622,1.0710318807766466,37,
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS,0.3844856661045531,0.6478453580055603,0.08407455779107234,0.41560883257035086,1.0704879471949094,17,
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,0.3601236476043277,0.6247362408440293,0.08289621345715653,0.3427844085304473,1.0703358779099168,41,
REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION,0.36894824707846413,0.6312622237749022,0.0857844408075645,0.4025064129807708,1.0698289500855882,20,
PID_RAC1_PATHWAY,0.34087481146304677,0.6002164597253119,0.08455574424412811,0.32445272691717475,1.0679011541368397,54,
REACTOME_GAP_JUNCTION_ASSEMBLY,0.3671274961597542,0.6292262498614344,0.0815265143256594,0.3570873130178465,1.0669482134533146,33,
BIOCARTA_TNFR1_PATHWAY,0.3865814696485623,0.6497304397210462,0.08085891502800323,0.3721685354203726,1.0644986159305747,29,
REACTOME_CIRCADIAN_CLOCK,0.34870317002881845,0.6091618425634788,0.08085891502800323,0.3087052090425304,1.0611679393553441,68,
WP_DNA_IRDAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR,0.3574408901251738,0.6212725702299181,0.07767985601172364,0.3009891451142149,1.0601201985916784,79,
WP_MELATONIN_METABOLISM_AND_EFFECTS,0.37915407854984895,0.6415711507268437,0.07892096381800347,0.3513379382755095,1.0587084753220142,34,
WP_CELL_DIFFERENTIATION_INDEX,0.40893470790378006,0.6731489121134335,0.08175155825321447,0.42501983032235985,1.0569376061590676,15,
PID_CXCR3_PATHWAY,0.38330757341576505,0.6464062628609055,0.07955646772359566,0.33811967670699283,1.0557703676147543,41,
REACTOME_NGF_STIMULATED_TRANSCRIPTION,0.38117283950617287,0.6443119826442277,0.07977059186284526,0.34177626733839117,1.0534789083125122,39,
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM,0.36048265460030166,0.624815721917986,0.0815265143256594,0.3197441579271606,1.052403407187551,54,
REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES,0.4013605442176871,0.6655566042775987,0.08220549204158693,0.4159275602726804,1.0495919758565841,16,
REACTOME_LAGGING_STRAND_SYNTHESIS,0.38564273789649417,0.6492466346865029,0.0833634065110386,0.39471608331874253,1.0491228943946282,20,
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,0.36795252225519287,0.6300989544198367,0.07955646772359566,0.3233040824465805,1.0490766696793155,48,
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS,0.4175257731958763,0.6810942976224307,0.08063884959506612,0.4213527692111702,1.0478183733233666,15,
REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY,0.4079601990049751,0.6726285925743184,0.07998588014999461,0.38961278709235314,1.046984877539824,21,
WP_MONOAMINE_TRANSPORT,0.3915756630265211,0.6553636306526087,0.07892096381800347,0.3530971290863016,1.0449343290509645,32,
WP_NANOPARTICLEMEDIATED_ACTIVATION_OF_RECEPTOR_SIGNALING,0.4074074074074074,0.6722727690469625,0.07850290473486872,0.3673291081754602,1.044351823867361,27,
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.3720588235294118,0.633580060806748,0.07850290473486872,0.3131766162639124,1.0429945367223519,58,
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION,0.3973288814691152,0.6604132368195952,0.08175155825321447,0.3923670109872586,1.042879253287259,20,
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,0.3787878787878788,0.6415711507268437,0.07913166517683488,0.32598755357917986,1.0423242036402995,46,
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS,0.39717425431711145,0.6604132368195952,0.07850290473486872,0.35539749051630176,1.0415329088907874,31,
WP_INSULIN_SIGNALING,0.37065637065637064,0.633092155369383,0.07182762936038092,0.2683604898888095,1.040928469552932,158,
WP_WNT_SIGNALING_PATHWAY,0.37910447761194027,0.6415711507268437,0.07829552499447937,0.31714363220229985,1.040730409034336,51,
WP_FGFR3_SIGNALING_IN_CHONDROCYTE_PROLIFERATION_AND_TERMINAL_DIFFERENTIATION,0.4138486312399356,0.6778555166861014,0.07767985601172364,0.36595026900300187,1.040431652085361,27,
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,0.39502762430939226,0.660033593381271,0.0721797965581253,0.29372153558360836,1.040014575172848,82,
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,0.3975720789074355,0.6604132368195952,0.07667468724900914,0.329495496497792,1.0399348049245618,43,
REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA,0.4098639455782313,0.6740961017547993,0.08108020575508663,0.41174236963182886,1.03903065957548,16,
BIOCARTA_VIP_PATHWAY,0.4166666666666667,0.6807944307944308,0.07808923069433449,0.3737801480248805,1.0376356048453026,25,
REACTOME_TIGHT_JUNCTION_INTERACTIONS,0.4166666666666667,0.6807944307944308,0.07808923069433449,0.37363281187950376,1.0372265910677345,25,
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS,0.3956228956228956,0.6604132368195952,0.0824344091527096,0.39497719379190077,1.0356675713349708,19,
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING,0.4116743471582181,0.6759591132350988,0.0755015292281669,0.3462318307248593,1.0345129041705736,33,
WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_EMBRYONIC_DEVELOPMENT_STAGE_1_OF_4,0.4381443298969072,0.7028551863760867,0.07808923069433449,0.415815390411547,1.0340480419756957,15,
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS,0.38783269961977185,0.6512847102200714,0.06879430956047748,0.26112250280072224,1.0336315576834991,197,
WP_CORTICOTROPINRELEASING_HORMONE_SIGNALING_PATHWAY,0.4124137931034483,0.6766142952468663,0.06994587365016587,0.29031354695194045,1.033622780742175,87,
REACTOME_CELLULAR_RESPONSE_TO_STARVATION,0.3931847968545216,0.6575051716050047,0.06977925170762346,0.26876614590823983,1.0333208484919518,150,
REACTOME_METABOLISM_OF_COFACTORS,0.40235690235690236,0.6655903981774629,0.0815265143256594,0.39384452121944336,1.03269759668663,19,
WP_PDGF_PATHWAY,0.4089506172839506,0.6731489121134335,0.07608371609517249,0.33395610633446343,1.0293743245115279,39,
REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING,0.42483660130718953,0.6890642435836123,0.07707367349441024,0.37063778776465706,1.0289122285330812,25,
PID_MYC_PATHWAY,0.43399339933993397,0.7012188876369968,0.0764767053228531,0.3732281244544063,1.0271942226237516,24,
REACTOME_METAL_ION_SLC_TRANSPORTERS,0.4219001610305958,0.6859745894507242,0.07667468724900914,0.3640197797771153,1.0270906486819955,26,
REACTOME_DNA_DAMAGE_BYPASS,0.41097922848664686,0.6753736085921421,0.07380527241712746,0.31641604267076234,1.026725940997045,48,
WP_CONSTITUTIVE_ANDROSTANE_RECEPTOR_PATHWAY,0.4288052373158756,0.6947074915824917,0.07667468724900914,0.3753921952931145,1.026315547249794,23,
PID_AURORA_A_PATHWAY,0.4396825396825397,0.7039860888175495,0.07380527241712746,0.35250050271434574,1.0256161868352736,30,
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,0.39,0.6532745591939547,0.0745500777420554,0.2961898186330872,1.0244568491704766,69,
REACTOME_S_PHASE,0.4,0.6638935108153079,0.06783382634794552,0.26313847785721706,1.0235536030249288,160,
PID_S1P_S1P2_PATHWAY,0.4389438943894389,0.7033679271541612,0.07588869006061172,0.3718584935912659,1.0234247400538043,24,
WP_METHIONINE_DE_NOVO_AND_SALVAGE_PATHWAY,0.435,0.702123786407767,0.07687367341265418,0.3781537282484201,1.022698499768302,22,
REACTOME_BASE_EXCISION_REPAIR,0.39592430858806404,0.6604132368195952,0.07473852274390924,0.3028981420214286,1.0223630199275742,60,
PID_P53_REGULATION_PATHWAY,0.39737991266375544,0.6604132368195952,0.0745500777420554,0.3045871733978309,1.0208042078091721,59,
REACTOME_INTERLEUKIN_17_SIGNALING,0.402002861230329,0.6655566042775987,0.07307443991269867,0.29630719959768254,1.0197983774395374,67,
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES,0.402002861230329,0.6655566042775987,0.07307443991269867,0.2962213338965376,1.0195028540677658,67,
KEGG_SPLICEOSOME,0.420844327176781,0.6848160136359528,0.06674261342419166,0.27135650093788943,1.0172466216680476,124,
